Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
0.332515187,0.19792846,0.344233411,0.345208616,2
0.489514992,0.295140477,0.455412506,0.501254493,2
0.288805219,0.139613296,0.265877329,0.290321254,2
0.452103543,0.485291483,0.635349935,0.519780842,2
0.246979062,0.161456585,0.296417743,0.263981497,2
0.593164724,0.591243437,0.72148941,0.653979254,1
0.773437433,0.534500086,0.676379423,0.787636264,1
0.305065444,0.163846299,0.297588834,0.311415882,2
0.499338686,0.317407606,0.478305612,0.514598181,2
0.457225064,0.254834639,0.411815155,0.463887168,2
0.636852564,0.529253246,0.672099346,0.675253632,1
0.444124998,0.153434811,0.285716011,0.424998198,1
0.4380134,0.218703819,0.369751641,0.438120829,1
0.376644773,0.383375286,0.544153412,0.43549965,2
0.257207922,0.361527165,0.523196246,0.338987866,2
0.362353466,0.196081021,0.341929383,0.369028877,1
0.398913608,0.179226635,0.320351592,0.394286564,2
0.627087632,0.489307004,0.638853815,0.658773922,1
0.420136425,0.211229684,0.360639677,0.421221134,2
0.393359879,0.357029202,0.510855923,0.43828204,2
0.487027725,0.286669924,0.446885184,0.496821698,1
0.263744017,0.255972904,0.413036856,0.309429751,2
0.307283353,0.249882861,0.405019848,0.341158147,2
0.461495117,0.188729656,0.331706127,0.449429635,2
0.298591856,0.217022921,0.365174691,0.323293233,2
0.265502527,0.137722259,0.263517632,0.270516679,1
0.408482861,0.356231082,0.51795999,0.452084978,2
0.225980641,0.107444057,0.217909247,0.22702596,1
0.432805641,0.227332553,0.380041725,0.436216406,2
0.492817672,0.244033567,0.399069696,0.490849707,2
0.388858761,0.202504656,0.344282149,0.391460946,2
0.497560257,0.373983091,0.535222817,0.527554265,1
0.638214719,0.502461095,0.649905638,0.670704739,2
0.382186624,0.318747996,0.480546587,0.420971805,1
0.336919111,0.283971278,0.443754456,0.375616525,2
0.681776217,0.638402045,0.757475887,0.733851646,1
0.423592012,0.303745842,0.464967133,0.449756538,2
0.375282962,0.192818351,0.337760525,0.378682447,2
0.36491652,0.137001424,0.262477107,0.353011176,1
0.477970707,0.288495696,0.448830937,0.489917814,2
0.451991209,0.226684652,0.379282925,0.451933432,1
0.345219891,0.202676788,0.350145916,0.357021693,2
0.219436741,0.35127629,0.513207113,0.308104069,2
0.542386446,0.44492647,0.600429891,0.580678781,2
0.316378397,0.24470891,0.390824378,0.344381596,2
0.305968467,0.177464848,0.316652217,0.316691243,2
0.554521158,0.477123437,0.628469555,0.597847391,1
0.509458678,0.470677774,0.622927039,0.560694096,1
0.490015853,0.346144168,0.50814505,0.514473537,1
0.211487338,0.328805396,0.49079435,0.29487748,1
0.430142182,0.252338241,0.409016533,0.440942521,1
0.360568695,0.202705832,0.347723237,0.369059096,2
0.341329877,0.264362874,0.422515178,0.372750424,1
0.258466958,0.248811901,0.405006842,0.302982935,1
0.359973201,0.174678074,0.314392127,0.360523577,1
0.3785342,0.160817141,0.295845741,0.371755922,1
0.532979779,0.525407597,0.668949911,0.592063932,1
0.342700533,0.211625684,0.361178269,0.357742103,2
0.416580215,0.202885807,0.35024481,0.416027435,2
0.494279904,0.252298622,0.408912009,0.493914412,2
0.436429517,0.195561292,0.341275357,0.430346113,1
0.572445178,0.265673578,0.423970713,0.562720227,1
0.401670128,0.241341051,0.396432449,0.414560507,1
0.426227228,0.256219287,0.411133089,0.438436287,2
0.222131034,0.15137614,0.282858176,0.240300574,1
0.314408007,0.240024639,0.394910151,0.343892279,1
0.481535805,0.405220957,0.564229956,0.522484304,2
0.163333941,0.121542769,0.239652927,0.181858642,1
0.52028144,0.264634001,0.422604417,0.518695435,2
0.575480904,0.305069564,0.465319478,0.574713206,2
0.456381587,0.381090744,0.541981159,0.496491388,2
0.4140172,0.176108903,0.316273296,0.406022768,1
0.256829704,0.140751346,0.267868169,0.264493039,1
0.316639476,0.211967354,0.361594783,0.33679937,1
0.401615122,0.304042749,0.45696124,0.430061433,2
0.388269014,0.282102189,0.44004891,0.41514661,2
0.492540493,0.245843557,0.401612932,0.490811033,2
0.199113019,0.116608437,0.232149784,0.208593093,2
0.360204015,0.277978985,0.429961347,0.389788383,2
0.470723932,0.434643639,0.591244667,0.521428399,2
0.468242917,0.218616196,0.369646208,0.46330137,2
0.434198705,0.179764212,0.321051958,0.424028592,1
0.474718684,0.486674298,0.636613783,0.537505739,2
0.244476337,0.420000438,0.577892693,0.347934753,2
0.480800942,0.436728208,0.593148146,0.529866551,1
0.547646076,0.315608454,0.477318895,0.554060611,1
0.366818934,0.171383858,0.31001662,0.365191402,2
0.432135266,0.227220701,0.379908855,0.435631444,2
0.508708499,0.259824825,0.417451919,0.507875324,1
0.422019407,0.463829741,0.61700065,0.49122212,1
0.497146711,0.258974722,0.415712314,0.49785668,2
0.301292089,0.128447979,0.249971727,0.296906921,1
0.487797065,0.321300151,0.483160182,0.50635326,2
0.319143648,0.178753159,0.316950027,0.327757679,2
0.171016508,0.119939097,0.237226524,0.187321666,1
0.400808736,0.20085381,0.34789203,0.402220104,2
0.454793454,0.2883941,0.448555781,0.471172321,2
0.742911808,0.466946329,0.619702679,0.749101291,1
0.463212728,0.263299265,0.421243572,0.47106824,2
0.309451478,0.207858675,0.351855458,0.32851544,2
0.152208886,0.15278413,0.284774984,0.18587848,2
0.549480471,0.485682419,0.635603572,0.595844356,2
0.464611015,0.273913895,0.433052693,0.475060946,1
0.599699098,0.307835799,0.469267488,0.595547903,1
0.297102911,0.153359542,0.284890014,0.301963859,2
0.278575005,0.170402267,0.3087342,0.292450369,1
0.18009641,0.07052115,0.155751819,0.17446889,1
0.580087012,0.422243053,0.580125579,0.605751958,1
0.389210964,0.241945655,0.393779278,0.403743458,2
0.304208169,0.210116655,0.359335392,0.326230209,1
0.335536605,0.147609837,0.277124858,0.331633153,2
0.367747512,0.39499624,0.555074105,0.431257206,1
0.403433447,0.208425987,0.355839981,0.406321957,2
0.280035148,0.162245303,0.297189527,0.290727775,2
0.279541909,0.173067141,0.311940884,0.294089024,2
0.642599493,0.359820127,0.521554155,0.643156897,2
0.401100053,0.243226008,0.398606189,0.414634321,1
0.2847314,0.142933339,0.270980443,0.288114566,1
0.344227305,0.246348361,0.397686857,0.368409454,2
0.354639247,0.197632835,0.342996511,0.362961407,2
0.322546718,0.252752951,0.409486535,0.354316197,1
0.548782141,0.59633069,0.725433981,0.620584253,1
0.352775091,0.197666912,0.343920768,0.361656993,1
0.544004435,0.336138685,0.498149082,0.556109165,2
0.492645872,0.28514872,0.445242943,0.501083931,2
0.309266357,0.191161896,0.329780334,0.323294985,2
0.263868179,0.203203223,0.35065166,0.291790521,2
0.40704965,0.280659404,0.439081867,0.429723672,2
0.634935205,0.354418826,0.516290692,0.63556215,1
0.385719884,0.198972613,0.345534456,0.38922079,2
0.757085126,0.528352182,0.671362354,0.772955405,1
0.401773095,0.171187227,0.304926051,0.393258345,2
0.565037757,0.432109323,0.588994087,0.595923837,2
0.318521496,0.237837248,0.392372934,0.346472088,1
0.454214908,0.343954734,0.50537156,0.484944681,2
0.25838673,0.16461957,0.300993131,0.274489248,2
0.525990624,0.475748219,0.627216628,0.57491838,2
0.390600252,0.177686915,0.318341014,0.386893544,1
0.428436625,0.259927279,0.4170709,0.441714208,2
0.474136971,0.236562186,0.39088947,0.473020247,1
0.603397703,0.323494104,0.485399819,0.602256114,1
0.752992465,0.519552993,0.664134863,0.767858383,1
0.30285825,0.153742708,0.286142173,0.3066716,1
0.188753773,0.15108639,0.282454763,0.213696679,1
0.498355631,0.426026571,0.583527997,0.54108207,2
0.28899235,0.309140187,0.469533806,0.345705387,2
0.34692948,0.196733344,0.342749279,0.356586511,1
0.457300039,0.299507759,0.460542501,0.475872454,1
0.501136995,0.351327179,0.51193854,0.524810804,2
0.333068858,0.187330988,0.330694271,0.342353995,2
0.309180931,0.206313291,0.354666528,0.328995327,1
0.422378982,0.225882937,0.36994024,0.425358208,2
0.617565969,0.327357727,0.489327785,0.6149776,1
0.319065272,0.207619226,0.356270141,0.337373477,2
0.430223422,0.183147218,0.325440542,0.421643242,1
0.377869804,0.206498966,0.354895264,0.384909894,1
0.459810111,0.315408813,0.477113176,0.482116736,2
0.256468291,0.158793213,0.292671168,0.270877038,2
0.319627833,0.233253188,0.387024039,0.34591499,1
0.370528057,0.223505207,0.375502632,0.383963763,1
0.323231017,0.201149796,0.348271726,0.338683647,1
0.430549968,0.231474462,0.384936799,0.43548889,1
0.263140593,0.141142782,0.268427813,0.269785723,1
0.321987182,0.163399905,0.299347252,0.325585085,1
0.426002349,0.272239897,0.431217216,0.443059119,1
0.500757709,0.373110104,0.534306066,0.529940284,2
0.2598148,0.102154088,0.209497234,0.25313667,1
0.555157201,0.263489132,0.420264613,0.54737795,2
0.449430345,0.382910456,0.543715639,0.491459026,1
0.31849404,0.134793314,0.259277007,0.313362106,1
0.341392783,0.279310952,0.438938074,0.377304957,1
0.440049051,0.187633624,0.326555277,0.430150197,2
0.478072457,0.328616321,0.488829077,0.499901653,2
0.406998931,0.223745395,0.375782842,0.413896306,2
0.231941764,0.142253833,0.270013152,0.244830568,1
0.409979239,0.326678155,0.474577046,0.441466338,2
0.423081589,0.220020936,0.371334375,0.426108027,1
0.260660266,0.260753122,0.418215078,0.308619793,2
0.471729873,0.323728294,0.485638489,0.493929754,1
0.545787537,0.327349931,0.489319879,0.555368478,1
0.583216832,0.443149734,0.598858939,0.613061239,1
0.53868513,0.29401283,0.454726657,0.541366844,2
0.288749139,0.355096482,0.51689309,0.360600996,2
0.377819471,0.216664593,0.367293436,0.387885416,1
0.398515279,0.329409,0.490981182,0.436739781,2
0.764501182,0.437795849,0.594100232,0.761332364,1
0.413966055,0.233247858,0.387017794,0.422327765,1
0.299520002,0.136375562,0.261572028,0.298105309,1
0.397786671,0.359359242,0.521114163,0.444564686,1
0.508149649,0.218586517,0.369610494,0.496816613,1
0.474059182,0.452981886,0.607366517,0.528704681,2
0.332963672,0.360790643,0.522506206,0.394968656,1
0.415698438,0.249636012,0.405946039,0.428369025,1
0.561136226,0.366640953,0.527998616,0.578371581,2
0.534062316,0.358245274,0.520029131,0.553239376,1
0.465887562,0.416397138,0.57478655,0.513026773,2
0.337872234,0.204296924,0.352177135,0.351549946,1
0.387080052,0.212235746,0.361861001,0.394162411,2
0.426151513,0.381199213,0.54209456,0.472683541,1
0.720089698,0.427809862,0.585077627,0.722590901,2
0.290742912,0.101541429,0.208513468,0.27886787,1
0.292024298,0.16982811,0.307970021,0.303476489,2
0.430549827,0.225139867,0.377123092,0.433651161,2
0.306658104,0.300700489,0.461770648,0.356765132,2
0.409046107,0.196927211,0.342992737,0.407882357,1
0.380729226,0.229168961,0.382221498,0.393950492,1
0.507787394,0.280846966,0.440604173,0.512460391,1
0.490605927,0.284226843,0.444155558,0.499112084,2
0.228308142,0.145548724,0.274687511,0.243110183,1
0.41376575,0.174213739,0.313780346,0.405263438,1
0.37522038,0.22636559,0.378317809,0.38855208,2
0.426837886,0.224473535,0.37530154,0.430367764,2
0.327982534,0.13942345,0.265965309,0.322792919,1
0.190330868,0.323388563,0.485292233,0.277898879,1
0.604625979,0.550484807,0.689271718,0.654126882,2
0.321724355,0.20183346,0.349122205,0.337680935,1
0.271012306,0.149128646,0.279721297,0.279005082,1
0.509732769,0.432416898,0.589256307,0.551722633,2
0.497330224,0.399413162,0.559186462,0.533692972,1
0.601859179,0.486989107,0.636832597,0.638617365,2
0.495582588,0.422572289,0.580423362,0.538027858,2
0.676835848,0.405973547,0.565257175,0.68164329,1
0.245585859,0.130873732,0.253469642,0.251755441,2
0.468797724,0.336288988,0.498331065,0.494816025,1
0.401379824,0.306703878,0.468085632,0.432799536,2
0.319723768,0.286265667,0.446139771,0.362362384,2
0.452564464,0.38151351,0.542392539,0.493574301,1
0.316619447,0.35357925,0.515463944,0.380605667,2
0.430375324,0.168064025,0.305384995,0.417819236,2
0.587830131,0.310440204,0.47197501,0.586229239,1
0.38156221,0.309656916,0.469059132,0.417749414,2
0.36334847,0.152545145,0.284299609,0.356477292,2
0.650751712,0.357691561,0.519385044,0.649480624,2
0.294051292,0.153319948,0.284295219,0.299042078,2
0.5731604,0.487392405,0.637229829,0.615045706,1
0.564771549,0.47343402,0.625301281,0.60516593,1
0.436508782,0.32660654,0.48789883,0.466187574,2
0.25301017,0.170453652,0.307206802,0.271466599,2
0.684482281,0.39539842,0.555449399,0.685765068,1
0.435917654,0.385532778,0.546193555,0.481497003,1
0.323939713,0.200215581,0.346730966,0.339393187,2
0.308953806,0.222957456,0.374849135,0.334145128,1
0.498105086,0.322221857,0.482248888,0.514771974,2
0.686335078,0.410990162,0.56986979,0.69060126,1
0.429375711,0.243407016,0.398669904,0.437816408,2
0.395747184,0.200174526,0.347056466,0.397790867,1
0.279752992,0.148502509,0.278844199,0.285935287,1
0.510273157,0.236092611,0.386320056,0.502229034,2
0.531674165,0.369926762,0.515941143,0.550279751,2
0.614017344,0.569347916,0.704329988,0.665653639,1
0.491299985,0.355221906,0.517006407,0.517883448,2
0.487971061,0.282129782,0.441967368,0.496505202,2
0.593855795,0.487594642,0.637401506,0.631642183,1
0.325308292,0.168149594,0.305081648,0.329701317,2
0.537599935,0.475145968,0.6267728,0.58395762,1
0.291430427,0.192624517,0.337566527,0.310263016,1
0.676468585,0.473436199,0.625303156,0.695584063,1
0.395114644,0.15775051,0.291038056,0.384650287,2
0.244298431,0.256623266,0.413857323,0.294752906,2
0.724566984,0.467554368,0.620228884,0.734005505,1
0.177479988,0.136827603,0.262225893,0.199221386,1
0.52170955,0.410911058,0.569797252,0.556005595,1
0.376680003,0.365667225,0.518127116,0.427272392,2
0.450517885,0.315448559,0.477154137,0.474608425,2
0.29769022,0.128648878,0.250268885,0.293975925,1
0.350636295,0.209335679,0.35837952,0.363487983,1
0.316174077,0.213162273,0.356444741,0.335336466,2
0.396488953,0.201288036,0.34844379,0.398730105,1
0.236251521,0.125769101,0.245992979,0.242279144,1
0.279294057,0.151145777,0.282333965,0.286418877,2
0.556355937,0.520620674,0.664893699,0.609273151,2
0.328728151,0.196248726,0.342140273,0.341593707,1
0.536579066,0.389220304,0.54966525,0.562894138,2
0.539719405,0.415527467,0.573955216,0.571559677,2
0.265267057,0.193248386,0.338356292,0.289548381,1
0.319476921,0.314484742,0.476160245,0.370845214,1
0.512190176,0.271410061,0.428824777,0.513402073,2
0.276984396,0.243605755,0.399043262,0.315611159,1
0.323097316,0.144322042,0.272951946,0.320315356,1
0.428089858,0.341574688,0.503610123,0.463617285,1
0.311076801,0.17199371,0.310846488,0.31942016,1
0.336168104,0.164026574,0.300193559,0.337562745,2
0.392759934,0.293238538,0.453905224,0.422133622,1
0.393022156,0.367388959,0.528646724,0.443121752,2
0.45612758,0.345931141,0.50793422,0.487143956,1
0.534263047,0.519255116,0.663889215,0.591635891,1
0.216831161,0.139173447,0.265606304,0.231512845,1
0.351614685,0.208278421,0.350181302,0.36263159,2
0.428046779,0.267721963,0.425336742,0.443296771,2
0.466096023,0.297536788,0.455649317,0.48181468,2
0.473741772,0.20352356,0.351219704,0.46385706,1
0.811772939,0.791828363,0.866708677,0.866737506,1
0.264922153,0.165332924,0.301896209,0.279702455,2
0.567484423,0.287942993,0.448219671,0.563949833,2
0.399398663,0.202743429,0.350020701,0.401591723,2
0.340912385,0.169278551,0.306955911,0.343010038,2
0.300388008,0.169727344,0.306641948,0.310153078,2
0.522680628,0.26263742,0.420594394,0.520240935,1
0.47246584,0.438775642,0.594973058,0.523838197,1
0.365964688,0.195451481,0.334025012,0.370241999,2
0.432147802,0.384489199,0.545170373,0.478250088,2
0.435951555,0.325255325,0.486545377,0.465382724,2
0.457138354,0.508903128,0.655245344,0.529610611,2
0.283225161,0.165636569,0.302362284,0.294605455,1
0.379811291,0.217692633,0.367739988,0.389749469,2
0.285262139,0.15736195,0.291127378,0.293461724,2
0.281111178,0.257818503,0.415102651,0.323426399,2
0.326923689,0.176493335,0.316693486,0.334169179,2
0.24272422,0.165665572,0.302329866,0.261999567,2
0.351826678,0.212004355,0.361639874,0.365272882,1
0.473471973,0.441043589,0.59699004,0.525193951,1
0.271654413,0.292844305,0.453439987,0.327617348,2
0.395601138,0.222769107,0.374624271,0.40424674,1
0.682092143,0.484468097,0.634743779,0.702497464,1
0.687466358,0.393573135,0.553735799,0.687880251,2
0.666854206,0.364382549,0.52594373,0.664404127,2
0.419265885,0.354372375,0.516237105,0.460086504,2
0.316636338,0.31043666,0.47176826,0.367656226,2
0.315890715,0.171891382,0.310688354,0.323322791,2
0.349306761,0.392419396,0.552549108,0.417493575,2
0.312962277,0.175623131,0.315617138,0.322172003,2
0.582036854,0.372504067,0.532688541,0.595693414,2
0.432034743,0.40167274,0.561279185,0.48270384,2
0.562278577,0.343130041,0.505156688,0.572739359,1
0.310899534,0.235846725,0.389756988,0.340056905,2
0.320560733,0.165219409,0.301182796,0.324949244,2
0.551001103,0.388320007,0.548819091,0.574233001,1
0.535963815,0.213866162,0.363904558,0.519145484,1
0.261873653,0.420686928,0.578686695,0.360569176,2
0.514605317,0.460473069,0.604262136,0.560945353,2
0.393671474,0.277007453,0.436432141,0.418256155,2
0.288433661,0.176924512,0.31734292,0.302626507,1
0.299931154,0.188823888,0.332732942,0.315863189,1
0.601544558,0.552275712,0.690550595,0.652090784,2
0.571884549,0.325345866,0.487244196,0.576464391,2
0.728405421,0.417999775,0.576272864,0.727140305,1
0.55697353,0.410656121,0.569483332,0.584448204,2
0.369006521,0.220157734,0.371498537,0.381725854,1
0.35750492,0.19916315,0.34311069,0.365430554,2
0.386151285,0.201189673,0.348321365,0.39015714,1
0.466926784,0.432795394,0.589631912,0.517996693,1
0.489137722,0.43118154,0.588184843,0.535056104,1
0.463097648,0.286509161,0.446486917,0.477101721,2
0.491637415,0.26474635,0.422941343,0.494954815,1
0.473451966,0.296144573,0.456989388,0.488152959,1
0.385637551,0.226648461,0.379213877,0.397227038,2
0.600824845,0.327095947,0.488911466,0.600982861,2
0.210039843,0.140192804,0.267068604,0.226445379,1
0.291405847,0.182615925,0.324753464,0.306926751,1
0.400373354,0.282686454,0.442594332,0.425251942,1
0.351398074,0.236856876,0.383675457,0.370525078,2
0.461171675,0.397268341,0.557082658,0.504491382,2
0.343330417,0.169183621,0.303729825,0.344275387,2
0.193597313,0.381769244,0.542634915,0.300115956,1
0.503642563,0.317480899,0.47831375,0.518267011,2
0.278147548,0.161580686,0.296883142,0.289100382,1
0.501174133,0.222227005,0.373976637,0.491884643,1
0.244181703,0.238944082,0.393648609,0.288652017,2
0.505238044,0.331373211,0.493319051,0.523101378,2
0.379447191,0.231780783,0.385296724,0.393673679,1
0.448299391,0.232626086,0.386288924,0.450490851,1
0.171895582,0.096687921,0.199915454,0.178378942,2
0.540844785,0.287276281,0.447536086,0.541506444,1
0.378674239,0.192805013,0.337795125,0.381491452,1
0.571179671,0.278784083,0.438356457,0.564797712,2
0.523739264,0.432198202,0.588996606,0.562731232,2
0.494892786,0.229726427,0.382879086,0.488562972,1
0.15773129,0.076740416,0.16683943,0.158608781,1
0.15357482,0.114938617,0.229585209,0.171381242,1
0.401037541,0.225781855,0.362102512,0.405713468,2
0.402665799,0.241263453,0.396342811,0.415351267,1
0.202787921,0.146837893,0.276505561,0.223175104,1
