,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
1399,0.092422822,0.204280625,0.231196701,0.071869732,0.761120727,0.020899353,1
10412,0.109204455,0.219810238,0.205967378,0.058542352,0.766534554,0.016433183,2
5238,0.050518289,0.1246616,0.317069371,0.139899434,0.955657416,0.048805256,2
743,0.042882752,0.110367787,0.273633944,0.057324259,0.940541945,0.016028101,2
22926,0.069870521,0.140319638,0.291498493,0.03487839,0.848364695,0.009142104,1
28665,0.099956409,0.212379362,0.238969581,0.101290345,0.784271093,0.038336503,2
27117,0.14671093,0.221167737,0.315252371,0.213554748,0.782887069,0.086160794,2
12388,0.089100494,0.217735533,0.247988219,0.048641352,0.681040375,0.013277423,1
5172,0.150057446,0.25941041,0.223869895,0.175343182,0.782668362,0.064869818,1
2122,0.064387658,0.14992636,0.272925441,0.149883476,0.911588133,0.054080351,2
13212,0.043764633,0.131594359,0.265622141,0.089897876,0.903332052,0.027374602,1
14830,0.111156249,0.247332126,0.178054506,0.08555878,0.651653277,0.025780922,2
27616,0.232503622,0.303758532,0.433562959,0.425673933,0.594590607,0.238920276,1
7962,0.092543457,0.224489647,0.175455595,0.089276372,0.739981235,0.027154455,1
11481,0.415915694,0.45107822,0.330032421,0.376130116,0.559219058,0.199191075,2
5621,0.079383513,0.188809655,0.266115824,0.076013914,0.739945468,0.022461864,2
1298,0.094748597,0.216054632,0.184524702,0.02784958,0.775366868,0.007611623,2
15365,0.109772918,0.223322549,0.193851373,0.050211756,0.721204042,0.013761815,1
13876,0.135843656,0.2287547,0.238332597,0.122907958,0.760832925,0.043384477,2
21484,0.129246884,0.217015745,0.317039913,0.244680849,0.753546934,0.105962772,2
15978,0.120025246,0.22043199,0.249149993,0.225409584,0.83174541,0.092009234,1
16920,0.114174825,0.240371556,0.204829839,0.101805432,0.692589243,0.032401979,2
29993,0.17841539,0.293886944,0.178420943,0.114228929,0.689493927,0.036924257,1
24627,0.082647888,0.171149338,0.305119495,0.128072731,0.871333868,0.042755326,2
7628,0.084195426,0.186221085,0.333820205,0.151639561,0.845806024,0.053513322,2
29734,0.137325693,0.211368465,0.303492934,0.209208577,0.828911552,0.08280698,1
22890,0.214800559,0.35375188,0.167472652,0.065988844,0.478492188,0.018901697,1
19023,0.098031016,0.183017896,0.424134789,0.315896219,0.701781816,0.150796494,1
6160,0.18035893,0.323743038,0.172102516,0.079922033,0.517088873,0.023743938,1
16206,0.090551697,0.203942407,0.201800199,0.069732627,0.778883576,0.020545012,2
4760,0.059256586,0.148904978,0.316158448,0.184037221,0.92874037,0.069297746,1
9391,0.064703055,0.143532406,0.384860657,0.313490891,0.909026358,0.149062298,1
2217,0.27468379,0.341505034,0.376910279,0.327603322,0.596540427,0.220993827,2
4706,0.065524534,0.190416296,0.224500726,0.03187273,0.78372937,0.00828587,1
6342,0.123797814,0.211798485,0.276845298,0.183376735,0.845908389,0.068962877,2
13834,0.060271081,0.14329599,0.318319879,0.14354759,0.909252846,0.049607092,1
6748,0.279670696,0.314651861,0.509227902,0.541607169,0.6197518,0.35255361,2
9756,0.049131074,0.119455368,0.36288264,0.123535044,0.940057864,0.041038792,2
17780,0.102270504,0.209789447,0.29267417,0.15971398,0.720939994,0.057177226,1
12344,0.246558776,0.346530865,0.295031232,0.250881695,0.51219376,0.110560564,2
973,0.048986635,0.151710425,0.294103573,0.058559316,0.779023289,0.016433242,2
6103,0.114267009,0.215037147,0.15907314,0.101390252,0.86122053,0.031771709,1
14342,0.142661548,0.262755531,0.218168239,0.066945845,0.603638406,0.019214865,1
7345,0.059997661,0.134260718,0.290704703,0.048167364,0.918996261,0.013171104,2
783,0.096001209,0.208867599,0.178768981,0.1511486,0.891513379,0.053111314,1
12430,0.15363858,0.30073034,0.135032175,0.040612343,0.450679796,0.010837015,1
12287,0.150046088,0.268535073,0.254350156,0.138440162,0.621036842,0.047315061,1
3571,0.050377103,0.123027453,0.287131084,0.050113118,0.916622935,0.013732424,2
19056,0.133013686,0.213054696,0.311502864,0.173503206,0.833247633,0.06394051,1
30360,0.059888441,0.15790939,0.284028045,0.146346214,0.921719332,0.050886923,2
8003,0.041604464,0.114413283,0.326496716,0.139890515,0.955852357,0.048390759,2
23992,0.172463767,0.246835075,0.393578385,0.339258426,0.696923768,0.202543299,2
28387,0.142377866,0.234461452,0.271661836,0.186748985,0.83036962,0.070711346,1
866,0.108970751,0.237699387,0.211507172,0.050354038,0.693829297,0.013812062,1
16116,0.059700295,0.139727641,0.230168119,0.035035054,0.87116261,0.009200602,2
5152,0.122028684,0.211142883,0.256605942,0.163369681,0.820896564,0.058971884,2
10669,0.154529871,0.299608421,0.189140202,0.07043193,0.523977329,0.020405493,1
18950,0.170852009,0.298844781,0.144584391,0.091040777,0.702405323,0.027880144,2
8763,0.187145452,0.254771325,0.463078779,0.440461857,0.652380236,0.252185233,1
14933,0.103242714,0.188043495,0.350280469,0.042038444,0.878006028,0.011265117,1
13555,0.062717253,0.144788129,0.30824467,0.118772425,0.911169959,0.038946554,2
13074,0.03134947,0.122091902,0.265459595,0.012012089,0.885365001,0.00293024,1
3444,0.168220752,0.294996377,0.187125585,0.063682377,0.547624359,0.018128652,1
11590,0.113613879,0.239581928,0.220352578,0.093041361,0.62011357,0.029470759,2
16047,0.107215563,0.201242189,0.363154644,0.282855257,0.730481852,0.12789048,1
13279,0.108091941,0.240779565,0.18414366,0.083802416,0.693790264,0.025280262,2
18956,0.031670244,0.125253775,0.320462888,0.045754623,0.835340054,0.012396074,2
5038,0.150019068,0.264645273,0.187609223,0.064949304,0.654756367,0.018833768,2
23705,0.036148473,0.119018278,0.34498257,0.100045338,0.84833547,0.031251915,1
9440,0.034652258,0.118848003,0.270311482,0.013083107,0.901530578,0.003324369,2
2949,0.143350796,0.269673214,0.222368588,0.076726297,0.614141257,0.022597848,1
9982,0.23779532,0.329953286,0.316069457,0.285644615,0.598361687,0.181075577,2
21235,0.045739366,0.124288528,0.241756718,0.072948848,0.941005526,0.02185737,2
29594,0.016244827,0.089873275,0.366903801,0.047720639,0.880686187,0.012995072,1
22446,0.159316479,0.275740155,0.23167392,0.066115596,0.622247452,0.018936089,1
1658,0.070921793,0.150333132,0.480268906,0.433785781,0.797433519,0.246144588,1
14615,0.07318733,0.190283729,0.188107072,0.030841489,0.844390985,0.007994438,2
24711,0.050473436,0.118808606,0.348791224,0.158857556,0.945453076,0.056784079,2
9308,0.048116618,0.142726987,0.242435518,0.129605163,0.936083345,0.043408522,2
22276,0.163609493,0.299652078,0.23324327,0.122571702,0.536850069,0.040411955,1
15557,0.047571894,0.10901386,0.403435986,0.120125703,0.948613661,0.040935893,2
25982,0.076025265,0.170441697,0.276183686,0.027515676,0.769732035,0.007070429,2
8825,0.034554164,0.107476623,0.405832369,0.016139899,0.886131154,0.004068827,2
26986,0.059104628,0.14279267,0.257264783,0.016058813,0.903227184,0.003972946,1
12151,0.055636805,0.148269864,0.296461892,0.170702203,0.91649262,0.062723071,2
13444,0.168004592,0.262626244,0.295547662,0.254934478,0.740467069,0.1098109,1
24383,0.183835596,0.257004726,0.488691887,0.505586553,0.665128618,0.314623264,1
27818,0.133267862,0.256138498,0.144879798,0.060899265,0.744574669,0.017192885,1
28211,0.050232809,0.151530097,0.277891854,0.052765805,0.802601673,0.014598875,2
4830,0.102563474,0.20890315,0.244872614,0.105760941,0.733504639,0.033498039,1
25148,0.177377292,0.264593716,0.333132455,0.293266604,0.700863892,0.134928145,1
9418,0.186267897,0.21130936,0.649874439,0.672766013,0.708309866,0.504587896,1
6420,0.047162459,0.11311171,0.395954904,0.139888656,0.956232514,0.047950694,1
2330,0.056903392,0.138559374,0.268485268,0.039594912,0.898096033,0.010533331,2
17637,0.16893973,0.280411648,0.240074418,0.155770534,0.625136462,0.065579527,2
17524,0.052941218,0.157534056,0.274534328,0.059244535,0.800250352,0.016653898,1
13561,0.153647864,0.270842297,0.23255598,0.112974476,0.61701922,0.03719634,2
5316,0.09637444,0.22592568,0.171048307,0.031678542,0.656998653,0.008235218,1
796,0.066462237,0.127500119,0.318788844,0.032181658,0.883226885,0.008373845,1
11341,0.045445731,0.135864071,0.209168915,0.065236884,0.917403086,0.018682807,2
27867,0.067003225,0.189440961,0.228522909,0.091154892,0.753141333,0.02785307,1
20547,0.213647001,0.268013128,0.395285395,0.337968546,0.685136239,0.167038897,1
7676,0.167621275,0.25247744,0.311847121,0.260457464,0.803382865,0.113299115,1
348,0.118675942,0.186843896,0.597394274,0.586209638,0.670205323,0.406883669,2
2918,0.051797814,0.150876596,0.285341937,0.03307868,0.787982336,0.008631895,1
2201,0.174374957,0.29448662,0.205494627,0.053095098,0.569471268,0.014676632,2
27846,0.069513098,0.133190002,0.301331,0.091352501,0.881552894,0.027931742,1
28096,0.068730748,0.142363214,0.39869707,0.211271428,0.830626832,0.118141842,2
25549,0.067691544,0.14542233,0.307724219,0.10525855,0.932162394,0.033371952,2
25162,0.111213723,0.232359338,0.2279959,0.053608614,0.689615219,0.014837031,1
20931,0.053967895,0.153281332,0.357693392,0.182278057,0.80734724,0.068401507,1
3592,0.045947723,0.118011702,0.304816906,0.134304752,0.95428157,0.045461593,1
1282,0.107843454,0.19681684,0.28569355,0.264212032,0.871583543,0.115687945,1
26844,0.062427451,0.169500815,0.206704846,0.134706594,0.864723955,0.045644614,1
21996,0.094332226,0.217630067,0.197936547,0.054972068,0.696752415,0.015270997,1
16064,0.086130273,0.170460909,0.273423965,0.167026954,0.899524001,0.060773381,2
11071,0.238899742,0.381355554,0.190217171,0.177590493,0.469250939,0.066021908,2
23402,0.051100478,0.140959713,0.228870358,0.016493266,0.879296248,0.004136901,2
25329,0.115350891,0.279775424,0.105441597,0.038982277,0.815629503,0.01034304,1
26254,0.168411383,0.298336714,0.128752231,0.049296605,0.637391436,0.013536872,2
25317,0.42438623,0.458300054,0.332345315,0.384487584,0.551749598,0.203714436,2
6885,0.15845886,0.260389044,0.226270887,0.083626691,0.722219856,0.025069677,1
14983,0.161753099,0.260224674,0.131250396,0.071320645,0.750519852,0.020707049,1
14875,0.052120081,0.118030712,0.262360899,0.097934254,0.945225017,0.030426361,1
10167,0.145146528,0.276686336,0.17228836,0.046952006,0.6409816,0.012755301,1
3401,0.108754364,0.192869225,0.298591744,0.154089186,0.80187261,0.055806555,2
22032,0.075575105,0.195150178,0.241033048,0.0786497,0.658436499,0.023281836,1
6561,0.076411412,0.172419655,0.270582316,0.153235009,0.883307976,0.054091565,2
27039,0.151598434,0.217329411,0.315551117,0.198650735,0.780375789,0.077433014,2
22656,0.19053806,0.257565178,0.480831472,0.466271243,0.622155794,0.276159268,1
20972,0.186617885,0.260797595,0.403222418,0.384776604,0.682810598,0.218242323,2
29800,0.039873825,0.138898932,0.267942105,0.02950234,0.832021521,0.007753032,2
4994,0.129257558,0.22203914,0.27903681,0.236508429,0.849160321,0.098568332,2
28139,0.114903623,0.234892451,0.268740792,0.160348068,0.628244215,0.082331713,2
8457,0.140542134,0.246308471,0.207247764,0.041914108,0.713900325,0.011253728,2
21017,0.144118755,0.277266232,0.145179905,0.072502055,0.643747958,0.021399707,2
4811,0.15483483,0.241494971,0.423378077,0.39334058,0.683657222,0.211044295,1
8911,0.138593816,0.209209259,0.432239493,0.421772348,0.770691183,0.235460046,1
25984,0.138417967,0.269912917,0.14060796,0.08966097,0.691372861,0.027298924,1
6630,0.138548307,0.273803962,0.145704484,0.027186445,0.646813752,0.006971876,1
10258,0.06116221,0.124149198,0.408005743,0.174666662,0.958237412,0.064516126,1
19506,0.154317729,0.291557351,0.152390751,0.051548675,0.594561971,0.014187035,1
3715,0.120230741,0.241116182,0.190986156,0.064477742,0.670415801,0.018445277,2
27186,0.045264197,0.146796981,0.255918995,0.030757046,0.791552852,0.007969597,1
26489,0.16781989,0.281371976,0.194675206,0.071272992,0.535435309,0.020697582,1
8343,0.194931471,0.33400777,0.227845313,0.212480581,0.738324425,0.084640362,1
20884,0.044977029,0.116651862,0.301614417,0.053447438,0.901248355,0.014781243,1
5617,0.16921762,0.284597431,0.264914718,0.176605419,0.553850389,0.066936786,2
16972,0.049938378,0.115357895,0.362398784,0.161556248,0.946938896,0.058129802,2
18385,0.127534468,0.257765386,0.199290581,0.082751349,0.5790562,0.024756461,1
23752,0.074208248,0.185802314,0.253640946,0.062324938,0.724524419,0.017667605,1
16244,0.116091203,0.232827069,0.207895524,0.159861901,0.766731618,0.066179235,2
227,0.239405711,0.361334046,0.25192334,0.304003198,0.670629421,0.146622907,2
20943,0.09136857,0.199952827,0.249969516,0.198358195,0.88760173,0.077114464,2
17690,0.172782468,0.253124762,0.272259509,0.172034486,0.728298436,0.063890994,2
29525,0.054480315,0.14368202,0.260917166,0.021071065,0.818186086,0.005304883,1
10323,0.106340946,0.222952902,0.247777741,0.021490763,0.73455181,0.005411411,1
15838,0.073790071,0.194234657,0.192850891,0.029639119,0.72009526,0.00765172,1
11734,0.148406757,0.268706826,0.252057231,0.249151141,0.806812894,0.106224409,2
16890,0.076960312,0.190202592,0.250926976,0.01721124,0.787784207,0.004272183,1
9825,0.176448297,0.299400289,0.159575509,0.064049848,0.56778351,0.018245166,1
11440,0.015462541,0.089088231,0.339457401,0.013178769,0.915778857,0.003229268,1
2069,0.114720245,0.226051192,0.220585213,0.154689969,0.847397163,0.054778186,1
20500,0.036857899,0.088331235,0.4083476,0.025822593,0.930342628,0.006605097,1
23221,0.208929558,0.287473238,0.389422527,0.366374285,0.62016433,0.199355719,2
11709,0.161945924,0.288800721,0.206438735,0.084880986,0.593558928,0.025537646,1
11707,0.133954139,0.205649496,0.253940352,0.185013179,0.826516939,0.069812212,1
4182,0.04963564,0.144920139,0.241387463,0.129819469,0.934806153,0.043500424,2
25731,0.21653296,0.351763701,0.146658502,0.115678363,0.620236381,0.037513684,2
28541,0.174893852,0.281116078,0.209180049,0.090471791,0.635468328,0.027600842,1
4174,0.264738455,0.374456048,0.244840962,0.225639616,0.488272061,0.092168553,1
15967,0.024413103,0.099722343,0.308943367,0.018792892,0.868288549,0.00469037,1
5974,0.107610547,0.199704823,0.401916586,0.346940041,0.750222027,0.173840881,2
17646,0.25178566,0.35992125,0.287758589,0.265874477,0.501744364,0.123891379,2
6419,0.442272652,0.465327857,0.415633179,0.471549484,0.536219971,0.281216424,1
22462,0.125058499,0.213508028,0.265261796,0.075562155,0.74692779,0.022208597,2
653,0.110530607,0.202431972,0.292547689,0.178303424,0.885973891,0.06635824,1
7337,0.12164572,0.205720063,0.251027961,0.165143859,0.858534397,0.059801011,1
22922,0.052115202,0.161762179,0.227792432,0.014945775,0.87557517,0.003689817,2
16210,0.157280037,0.232794649,0.451091733,0.439930519,0.73763647,0.251698669,1
27136,0.067968123,0.188349737,0.184778351,0.051357125,0.751692222,0.014125454,1
2735,0.322155504,0.40364485,0.30000571,0.328792865,0.590690122,0.162169783,2
5452,0.171920741,0.303074662,0.19540412,0.078817452,0.510571244,0.02334538,1
29532,0.151522313,0.266076741,0.187431639,0.066881613,0.652486045,0.019513064,2
6739,0.067119436,0.137468666,0.222617858,0.082412328,0.907302886,0.025180686,2
6520,0.076811076,0.182407316,0.248236488,0.080309666,0.760069842,0.02391773,2
3153,0.109085271,0.196038855,0.28858293,0.147096478,0.870558098,0.051232937,1
18143,0.060584933,0.180138998,0.209946031,0.041320092,0.827598192,0.011040835,1
16784,0.056794704,0.154880111,0.2564693,0.166010234,0.927998433,0.060357913,2
7904,0.084901421,0.194910031,0.233988879,0.016885505,0.755489327,0.004188761,1
22106,0.126000962,0.254729027,0.144113461,0.076722864,0.685453254,0.023486434,2
30322,0.057894664,0.157582046,0.273046067,0.146790812,0.908965461,0.051092426,2
25827,0.04213638,0.134998299,0.323366437,0.037577341,0.866799736,0.009936649,1
4098,0.14152219,0.207860745,0.360838322,0.198007268,0.84194592,0.076681054,2
26462,0.242928889,0.38944606,0.263475902,0.294894461,0.5091016,0.136058367,2
11779,0.071469174,0.13326496,0.349577668,0.177188978,0.955108207,0.06579073,1
20279,0.121991219,0.207600112,0.235643651,0.12956044,0.828357961,0.043397062,1
5154,0.069845687,0.159416596,0.216358541,0.04460872,0.837017839,0.012030872,1
23546,0.140804471,0.267261982,0.212409008,0.130726277,0.678988523,0.047292144,2
10888,0.158799873,0.284996733,0.378957415,0.391451737,0.626668388,0.209464218,1
9260,0.192262448,0.335303226,0.128462707,0.04395969,0.537580709,0.011841565,1
26921,0.021941604,0.107462957,0.257379185,0.070422039,0.926893556,0.02099897,2
28672,0.250183192,0.355897403,0.357784995,0.391736029,0.597111902,0.209707213,2
633,0.12727643,0.245640089,0.277771285,0.150151308,0.588390827,0.052661128,1
629,0.076353796,0.181364383,0.268237638,0.074890316,0.759491352,0.022481762,2
14174,0.058537569,0.145010095,0.211095359,0.042574527,0.876056733,0.011574364,2
8347,0.150585129,0.249956321,0.299037762,0.23230482,0.824487698,0.096048542,1
24547,0.112653562,0.240650424,0.194324277,0.096551408,0.717474598,0.02990467,1
9237,0.090293215,0.221875619,0.18677583,0.069328699,0.748312708,0.020026123,2
15523,0.142189889,0.237507874,0.253320481,0.188208984,0.817362896,0.071497713,2
14056,0.076342808,0.163364041,0.316858153,0.137768711,0.923973883,0.047105099,2
25284,0.063213014,0.162722042,0.241213067,0.020842999,0.832227672,0.005247798,2
9865,0.170037893,0.271473793,0.220527042,0.18122131,0.781382797,0.06785493,1
28478,0.15554977,0.28705343,0.175696616,0.035730603,0.585118192,0.009399587,1
1265,0.082874517,0.196565031,0.268238071,0.092384595,0.728509025,0.028324923,2
22641,0.073200053,0.151659988,0.22922623,0.10569232,0.909904647,0.033465639,1
25178,0.094608894,0.203620859,0.237499201,0.045061578,0.731454023,0.012179081,1
30365,0.135577799,0.24787854,0.191277118,0.103261606,0.688388171,0.032513303,1
25593,0.083461168,0.205492113,0.222398899,0.054785021,0.740936855,0.015214987,2
5872,0.172341742,0.294047653,0.236955851,0.204247683,0.601941873,0.080089788,2
19915,0.079034841,0.177293846,0.184419937,0.053708542,0.879550458,0.014862623,1
28117,0.098428929,0.205783484,0.264283306,0.169066827,0.755854742,0.061745328,2
30031,0.08579579,0.162125394,0.275060195,0.180173899,0.907508739,0.067310634,1
22618,0.087579193,0.206863943,0.22915028,0.034126682,0.703386443,0.00893426,1
467,0.172152342,0.257010169,0.294721253,0.260627728,0.811552664,0.113400893,1
9297,0.140906526,0.211223154,0.426127174,0.392133271,0.791882298,0.210032729,1
29920,0.061974047,0.167668369,0.231400345,0.053183659,0.809398187,0.016721766,2
812,0.070512389,0.177044511,0.247186605,0.109022855,0.764174927,0.034800513,2
28864,0.036814755,0.142598617,0.245504298,0.045647322,0.867946211,0.012349588,2
16396,0.124732458,0.244709948,0.18716149,0.052065813,0.70228257,0.015131718,2
17740,0.06469016,0.179067902,0.243286755,0.034831087,0.773562795,0.00913625,1
