,'Contrast Feature','Dissimilarity Feature','Homogeneity Feature','Energy Feature','Correlation Feature','ASM Feature','Mean Feature','Variance Feature','Standard Deviation Feature','RMS Feature',diagnostic
1355,0.068119,0.156174,0.801454,0.311118,0.931428,0.161627,0.167997,0.025679,0.159399,0.587709,3
1978,0.039676,0.10898,0.856014,0.330137,0.94101,0.17591,0.080993,0.006555,0.080034,0.445822,1
623,0.038847,0.110044,0.853749,0.293334,0.963859,0.148696,0.290336,0.054659,0.233017,0.669938,3
2272,0.043116,0.1205,0.840283,0.337058,0.930251,0.181208,0.010351,0.000141,0.01092,0.219224,3
1579,0.153188,0.323031,0.598707,0.187389,0.873564,0.081224,0.036361,0.000741,0.026249,0.412063,4
149,0.046325,0.129539,0.828279,0.479155,0.796393,0.305161,0.103454,0.008487,0.091208,0.560251,1
2250,0.022275,0.063183,0.916007,0.388236,0.955243,0.222575,0.073138,0.007417,0.0852,0.394089,4
1280,0.054467,0.133993,0.827009,0.380486,0.892558,0.216082,0.02677,0.000928,0.029495,0.360669,1
1559,0.136597,0.247601,0.703802,0.568863,0.789796,0.39795,0.014505,0.000524,0.021914,0.180472,5
1525,0.010725,0.031238,0.958259,0.372896,0.978113,0.209737,0.212508,0.039684,0.198399,0.492964,2
653,0.03093,0.08359,0.889913,0.481775,0.898256,0.307685,0.146775,0.034833,0.185815,0.487149,3
1646,0.043552,0.099095,0.874354,0.627396,0.701124,0.464422,0.034146,0.002974,0.053586,0.274796,3
1104,0.020426,0.056033,0.925986,0.593882,0.851747,0.425705,0.084389,0.013997,0.117419,0.338633,4
2118,0.047967,0.121768,0.841815,0.566924,0.729602,0.395812,0.092526,0.015662,0.124264,0.412366,3
1205,0.02404,0.067407,0.910597,0.382817,0.963704,0.217965,0.088738,0.007316,0.084615,0.438272,1
809,0.058078,0.140376,0.819496,0.426476,0.916236,0.255929,0.032132,0.001526,0.038101,0.287157,4
266,0.104969,0.252338,0.676271,0.29556,0.937862,0.15037,0.030282,0.000659,0.024712,0.320216,6
1051,0.055697,0.151729,0.799922,0.323695,0.938301,0.171021,0.122335,0.012706,0.111824,0.57981,3
1106,0.049094,0.126174,0.835553,0.332792,0.950826,0.177946,0.032266,0.000746,0.026337,0.312135,3
242,0.088031,0.226079,0.70538,0.481512,0.641929,0.307584,0.027436,0.001337,0.035607,0.334322,1
10,0.350502,0.529099,0.409692,0.192026,0.611991,0.083825,0.105132,0.006753,0.081251,0.571012,3
1175,0.026776,0.076224,0.898598,0.453982,0.910181,0.281118,0.193191,0.048838,0.220206,0.547775,3
2162,0.029969,0.084831,0.887275,0.531371,0.83814,0.357783,0.131597,0.021729,0.146547,0.472244,3
1712,0.119222,0.306436,0.600961,0.189209,0.897352,0.082416,0.000424,1e-06,0.000491,0.009677,4
1308,0.022276,0.059385,0.922046,0.426856,0.938552,0.256206,0.326641,0.14423,0.379149,0.615486,1
1897,0.066891,0.182174,0.759806,0.261173,0.94724,0.126535,0.00219,7e-06,0.001872,0.037694,1
1216,0.085132,0.204742,0.737054,0.318733,0.867193,0.167286,0.004173,2.3e-05,0.003907,0.07858,2
724,0.063192,0.173012,0.771641,0.348787,0.88409,0.190412,0.010626,0.000136,0.010705,0.215174,2
655,0.102976,0.229008,0.711701,0.320149,0.859402,0.16849,0.049514,0.002722,0.051225,0.357239,3
1138,0.035585,0.097106,0.871904,0.391518,0.917269,0.225337,0.364847,0.141488,0.375517,0.734089,1
1210,0.14165,0.272506,0.669447,0.409208,0.711857,0.240775,0.013264,0.000316,0.016805,0.229598,3
1649,0.052905,0.14808,0.803668,0.326204,0.907055,0.172928,0.011605,0.000128,0.010335,0.208524,2
594,0.028574,0.081127,0.892131,0.50321,0.875805,0.328907,0.095783,0.010742,0.102738,0.411497,4
1675,0.038444,0.106115,0.859637,0.348142,0.9336,0.189837,0.213213,0.047333,0.216771,0.598435,1
442,0.074218,0.18168,0.765823,0.428052,0.773765,0.257396,0.089527,0.011174,0.104803,0.495674,1
777,0.076719,0.192941,0.749948,0.201215,0.951062,0.089042,0.026108,0.000372,0.018326,0.373677,3
1485,0.059741,0.164609,0.782434,0.500876,0.777373,0.326739,0.008961,0.000108,0.009438,0.189445,3
568,0.135793,0.290561,0.638113,0.336617,0.787569,0.180979,0.010004,0.000133,0.010569,0.212165,1
2091,0.043956,0.111499,0.855009,0.381528,0.914818,0.216981,0.048601,0.002913,0.053018,0.365292,3
2251,0.070452,0.178694,0.767887,0.327864,0.894393,0.174128,0.034192,0.001222,0.03399,0.39137,1
1545,0.013546,0.039017,0.947976,0.435011,0.976543,0.263557,0.096768,0.010296,0.100563,0.434007,1
166,0.025714,0.069716,0.90816,0.437669,0.944338,0.266015,0.108687,0.014895,0.121158,0.463453,4
409,0.016852,0.046943,0.937821,0.857927,0.844015,0.77294,0.023466,0.002109,0.044965,0.197231,5
852,0.021792,0.062131,0.917321,0.327747,0.977751,0.174017,0.100785,0.011219,0.105017,0.454513,5
1734,0.04274,0.120918,0.839337,0.344896,0.934656,0.187354,0.00874,9.6e-05,0.008836,0.177549,3
859,0.046334,0.116097,0.849607,0.370083,0.940764,0.207468,0.038939,0.001826,0.041775,0.361629,5
919,0.103234,0.208499,0.744488,0.436888,0.937865,0.265351,0.009563,0.000195,0.012986,0.167272,4
1499,0.084657,0.179311,0.776713,0.318403,0.911087,0.167041,0.100637,0.010801,0.103022,0.47306,1
180,0.0944,0.234459,0.696683,0.438687,0.61755,0.267358,0.016977,0.000324,0.017024,0.289366,3
2297,0.043414,0.111259,0.855163,0.281345,0.958244,0.140253,0.122279,0.013678,0.116063,0.474854,4
2070,0.026284,0.074687,0.900678,0.294357,0.974042,0.149434,0.047815,0.001801,0.041484,0.447059,4
521,0.031953,0.086296,0.886293,0.408965,0.926828,0.240411,0.110849,0.012377,0.110355,0.465804,2
1869,0.044367,0.121714,0.839184,0.37159,0.905574,0.208676,0.041755,0.002099,0.04486,0.393775,2
2131,0.019935,0.055956,0.925769,0.514827,0.968792,0.340656,0.017217,0.000357,0.017924,0.228881,4
806,0.042182,0.117435,0.844466,0.489944,0.92094,0.315658,0.005963,4.5e-05,0.005784,0.116286,5
1381,0.07434,0.179237,0.76982,0.37267,0.828854,0.209704,0.027019,0.00092,0.029357,0.340106,1
78,0.028588,0.078668,0.896054,0.482774,0.906107,0.308686,0.331155,0.175639,0.418505,0.529706,3
1298,0.098906,0.2007,0.752003,0.430317,0.76224,0.259511,0.010432,0.000197,0.013074,0.26155,1
690,0.120871,0.303951,0.606081,0.369771,0.542019,0.20757,0.008008,9.1e-05,0.008567,0.171872,3
1395,0.04074,0.10888,0.856994,0.330873,0.948642,0.176459,0.093717,0.009842,0.098296,0.479059,3
612,0.02749,0.077583,0.896966,0.377317,0.960675,0.21349,0.004895,3.7e-05,0.005141,0.103116,3
539,0.03728,0.105718,0.859468,0.564581,0.781878,0.393219,0.023958,0.000877,0.028642,0.352642,2
54,0.074737,0.205457,0.728589,0.354107,0.836595,0.194707,0.405365,0.153304,0.390925,0.68017,1
795,0.01905,0.054316,0.927718,0.663266,0.884434,0.50752,0.089253,0.012103,0.109113,0.44001,1
63,0.048582,0.128956,0.83084,0.508534,0.819708,0.334228,0.041317,0.002785,0.051823,0.30951,3
1165,0.102062,0.235866,0.700196,0.373248,0.758679,0.210282,0.018745,0.000466,0.020623,0.282671,1
1626,0.03116,0.088642,0.882094,0.539015,0.811714,0.365724,0.013221,0.000237,0.014422,0.289375,1
1729,0.047883,0.1196,0.845027,0.258545,0.959967,0.124789,0.114527,0.009698,0.097569,0.489238,1
801,0.049767,0.135771,0.82092,0.300558,0.941701,0.153912,0.036218,0.001227,0.034065,0.450342,3
643,0.447038,0.688091,0.227986,0.189929,0.301494,0.082699,0.015493,0.000172,0.012136,0.24611,1
1798,0.019616,0.055184,0.926757,0.543112,0.894516,0.370042,0.193882,0.063389,0.251015,0.533418,3
1858,0.059753,0.157014,0.794497,0.356568,0.874013,0.196722,0.00535,4.5e-05,0.00577,0.115674,3
1035,0.059429,0.15735,0.793739,0.413871,0.836887,0.244747,0.105967,0.016715,0.128406,0.488996,3
667,0.04046,0.112708,0.850706,0.407908,0.904327,0.239518,0.145649,0.021147,0.144558,0.527053,4
1463,0.273889,0.44045,0.495559,0.208073,0.763589,0.093158,0.103322,0.00707,0.083158,0.581946,1
276,0.047926,0.131819,0.825837,0.388201,0.879719,0.22253,0.045835,0.00266,0.050621,0.341162,1
366,0.050642,0.131958,0.827597,0.470812,0.803696,0.297125,0.083052,0.010988,0.103919,0.390219,1
16,0.035585,0.097106,0.871904,0.391518,0.917269,0.225337,0.364847,0.141488,0.375517,0.734089,2
1447,0.034465,0.097444,0.870543,0.44987,0.879262,0.277263,0.03975,0.001421,0.036737,0.38681,2
1582,0.027893,0.077929,0.896716,0.626415,0.813823,0.463275,0.027784,0.001774,0.041163,0.288335,4
2183,0.004109,0.012658,0.982909,0.421625,0.9836,0.251488,0.164805,0.028222,0.167154,0.525766,1
721,0.011274,0.032786,0.956204,0.529502,0.984305,0.355727,0.143083,0.021907,0.147149,0.53547,5
1423,0.051407,0.142525,0.811396,0.322245,0.961155,0.16994,0.017589,0.000304,0.016458,0.290482,3
756,0.05458,0.146073,0.808089,0.535696,0.729227,0.362394,0.049511,0.004257,0.064305,0.369286,3
1789,0.12714,0.299821,0.617348,0.32566,0.732562,0.172644,0.022477,0.000549,0.022467,0.299311,2
734,0.033782,0.092073,0.878531,0.39735,0.932135,0.230338,0.077021,0.007529,0.085848,0.408276,3
1225,0.033293,0.082343,0.893376,0.59849,0.823424,0.430936,0.016792,0.000826,0.027769,0.224631,3
531,0.022101,0.062939,0.916265,0.469037,0.916013,0.295375,0.18827,0.042553,0.205481,0.523925,3
467,0.05464,0.147525,0.805819,0.274145,0.942029,0.135284,0.011033,0.000123,0.010124,0.204049,1
1971,0.017273,0.049196,0.934546,0.322271,0.989826,0.16987,0.018764,0.000342,0.017521,0.353087,5
1740,0.052825,0.134815,0.824701,0.471626,0.793762,0.298016,0.023645,0.000868,0.028498,0.30192,1
437,0.064371,0.167263,0.781626,0.238772,0.969253,0.111924,0.074428,0.003807,0.06076,0.438291,3
1121,0.037793,0.103554,0.863243,0.434024,0.877317,0.262699,0.022417,0.0007,0.025494,0.233223,1
1569,0.043331,0.122409,0.837401,0.400843,0.876909,0.233463,0.016309,0.00035,0.017746,0.297172,3
1725,0.011994,0.034132,0.954593,0.381253,0.976266,0.216677,0.204099,0.037708,0.19337,0.467328,4
1922,0.026642,0.075891,0.899028,0.413568,0.933228,0.24438,0.340029,0.132263,0.363036,0.610885,2
1637,0.115204,0.243067,0.697277,0.236145,0.893993,0.110384,0.062732,0.002697,0.050977,0.428864,2
322,0.025946,0.073303,0.902629,0.422236,0.962189,0.252053,0.190364,0.028015,0.166534,0.665848,4
277,0.018985,0.054454,0.927452,0.571548,0.887533,0.400787,0.183453,0.053684,0.230922,0.545693,1
2115,0.044747,0.122281,0.838663,0.444565,0.880568,0.272439,0.003818,3.2e-05,0.004729,0.094449,3
160,0.114546,0.273867,0.649178,0.198543,0.911814,0.087555,0.023356,0.000298,0.016297,0.332402,3
215,0.435612,0.555605,0.412939,0.124745,0.807393,0.04853,0.008369,4e-05,0.005382,0.110202,1
1799,0.197281,0.423327,0.472377,0.127988,0.863833,0.050154,0.006437,2e-05,0.003584,0.074099,3
767,0.134352,0.29982,0.622269,0.230476,0.858788,0.106983,0.009532,7.9e-05,0.007913,0.160036,4
537,0.072333,0.187063,0.755991,0.299191,0.886008,0.152986,0.008223,8.2e-05,0.008118,0.163212,3
599,0.039555,0.11201,0.851147,0.377533,0.909899,0.213643,0.118509,0.014505,0.119549,0.497754,3
837,0.041549,0.116823,0.844969,0.539141,0.921754,0.365906,0.011036,0.000201,0.013197,0.26425,5
420,0.036271,0.097905,0.871041,0.337619,0.940203,0.181585,0.193875,0.042402,0.205115,0.5886,4
754,0.187886,0.37523,0.541749,0.301766,0.786739,0.154871,0.018366,0.000387,0.018711,0.24609,4
232,0.035902,0.098871,0.86933,0.345861,0.952104,0.188023,0.039458,0.001327,0.035468,0.391006,1
540,0.094626,0.255975,0.66297,0.243983,0.918165,0.11533,0.027988,0.000455,0.020361,0.335935,1
600,0.176872,0.300602,0.647091,0.197427,0.865264,0.087,0.038446,0.000868,0.028497,0.416264,2
1252,0.063217,0.109673,0.870668,0.395086,0.921209,0.228363,0.105763,0.0123,0.11001,0.426892,4
775,0.300892,0.536553,0.365798,0.113651,0.758438,0.043297,0.002034,3e-06,0.000989,0.020589,1
102,0.25789,0.49025,0.407788,0.14426,0.759541,0.058302,0.011137,7.4e-05,0.007651,0.15611,3
959,0.124393,0.260277,0.676528,0.212842,0.917706,0.096046,0.043811,0.001357,0.035877,0.416833,1
1596,0.060503,0.15247,0.802251,0.344642,0.908838,0.187197,0.064026,0.002925,0.053134,0.467361,1
340,0.031124,0.075233,0.903277,0.244718,0.987819,0.115678,0.100934,0.008005,0.088551,0.481432,1
1113,0.017672,0.049414,0.934492,0.300045,0.981575,0.153497,0.243487,0.045265,0.211959,0.561263,3
473,0.18761,0.328922,0.612016,0.193895,0.872399,0.084916,0.13793,0.010335,0.100753,0.635512,4
254,0.007214,0.021382,0.971334,0.656133,0.946022,0.498814,0.052785,0.004269,0.064397,0.360319,5
789,0.046794,0.131041,0.826242,0.408131,0.879147,0.239755,0.006673,7.6e-05,0.007793,0.156004,3
614,0.127849,0.281452,0.646561,0.248936,0.847971,0.118715,0.036488,0.000884,0.028763,0.361874,3
790,0.061477,0.116851,0.857852,0.52904,0.805589,0.355367,0.020971,0.001038,0.031252,0.282352,4
433,0.02787,0.07386,0.903147,0.547796,0.904111,0.375034,0.046454,0.00296,0.053454,0.275481,5
208,0.049999,0.129584,0.830945,0.278901,0.958031,0.138638,0.018292,0.000311,0.016671,0.336208,1
52,0.048418,0.131864,0.826137,0.484335,0.787783,0.310208,0.0054,6.1e-05,0.006841,0.136696,2
854,0.107817,0.237445,0.701305,0.387501,0.805835,0.222148,0.032448,0.001369,0.036041,0.322607,1
1900,0.086044,0.199822,0.745788,0.37422,0.834255,0.210945,0.018327,0.000448,0.020208,0.270601,1
353,0.039502,0.108368,0.856808,0.492881,0.912354,0.318624,0.011931,0.000266,0.015333,0.306646,1
1008,0.193181,0.368117,0.55579,0.244334,0.762658,0.115616,0.019955,0.000315,0.016768,0.26409,2
1652,0.070931,0.19449,0.743206,0.513855,0.7027,0.33997,0.005683,7.2e-05,0.007511,0.149984,3
1219,0.005553,0.016698,0.977553,0.605027,0.982758,0.438338,0.023658,0.001092,0.032078,0.336305,5
648,0.106233,0.261637,0.662382,0.188349,0.917536,0.081758,0.011395,8.7e-05,0.008372,0.170238,1
1552,0.253627,0.438197,0.485414,0.146883,0.826549,0.059511,0.158925,0.010588,0.101991,0.737008,4
960,0.04175,0.111597,0.853418,0.310101,0.943132,0.160882,0.091089,0.007644,0.08651,0.47263,3
1695,0.106773,0.246218,0.687044,0.255305,0.919322,0.122717,0.072678,0.003916,0.061632,0.479875,1
1921,0.337778,0.463527,0.503763,0.335146,0.484208,0.179763,0.011747,0.000197,0.013062,0.171002,1
69,0.033897,0.096099,0.872261,0.210488,0.987265,0.094446,0.07903,0.003745,0.060254,0.561606,5
2173,0.094312,0.230575,0.703122,0.234496,0.91804,0.109317,0.011933,0.000118,0.009921,0.200678,3
190,0.043824,0.101358,0.870878,0.580447,0.762366,0.410774,0.011006,0.000372,0.018307,0.152595,3
2179,0.034365,0.092798,0.877846,0.419332,0.916181,0.249556,0.193445,0.049746,0.222251,0.55289,3
1927,0.078217,0.156773,0.806982,0.214764,0.964832,0.097034,0.041551,0.001096,0.032144,0.488779,1
1926,0.058617,0.151113,0.803023,0.307655,0.918731,0.159085,0.036488,0.001129,0.032641,0.345372,3
2258,0.058325,0.163512,0.783137,0.336334,0.920648,0.180704,0.004716,3e-05,0.004549,0.091429,3
470,0.023944,0.066406,0.912118,0.322867,0.968978,0.170343,0.30944,0.090323,0.299829,0.634972,3
1477,0.031271,0.088618,0.882215,0.481717,0.881529,0.307575,0.2301,0.065766,0.255697,0.577756,3
920,0.086433,0.213497,0.724473,0.433871,0.711855,0.262704,0.016168,0.000434,0.01987,0.25925,2
1475,0.036168,0.102605,0.863596,0.39742,0.929906,0.230351,0.06964,0.004148,0.063464,0.511604,4
1223,0.031262,0.088635,0.882182,0.375623,0.949868,0.211994,0.356998,0.128322,0.357572,0.667367,3
1465,0.031795,0.082889,0.891686,0.754721,0.681235,0.625703,0.014381,0.000792,0.027176,0.202041,1
381,0.035339,0.083485,0.893164,0.277092,0.971932,0.137292,0.040135,0.001357,0.035877,0.444181,1
1624,0.094108,0.210911,0.734125,0.292356,0.868146,0.148258,0.013301,0.000163,0.011797,0.238076,3
373,0.03262,0.092722,0.876686,0.463324,0.902948,0.289968,0.18181,0.050405,0.223727,0.492853,5
1518,0.120608,0.29408,0.621613,0.172479,0.927985,0.073379,0.00764,4.5e-05,0.005811,0.117919,3
161,0.037889,0.106611,0.858501,0.384501,0.911669,0.219506,0.194132,0.034541,0.18503,0.604024,3
71,0.057358,0.159694,0.788495,0.439689,0.773871,0.267953,0.030747,0.000983,0.03038,0.38868,1
257,0.024749,0.069937,0.907095,0.446264,0.930515,0.273946,0.022177,0.000542,0.022315,0.365379,3
1071,0.167564,0.285993,0.663459,0.333887,0.790264,0.178855,0.06234,0.004483,0.066017,0.421507,1
2042,0.254659,0.494633,0.400737,0.267561,0.313228,0.131209,0.006661,3.4e-05,0.004873,0.099057,3
60,0.245135,0.395417,0.54403,0.213294,0.753144,0.09662,0.021974,0.000287,0.015977,0.325177,3
1907,0.067596,0.160914,0.793876,0.309907,0.907744,0.160748,0.059353,0.003305,0.056543,0.448399,5
1505,0.114631,0.251026,0.683725,0.349602,0.776978,0.191166,0.028481,0.001053,0.031482,0.330806,1
2062,0.025422,0.07046,0.906766,0.497201,0.914387,0.322933,0.151796,0.030161,0.172834,0.502158,5
1749,0.294508,0.496248,0.423478,0.091236,0.875446,0.033263,0.008077,2.6e-05,0.004208,0.087509,1
146,0.026153,0.072897,0.90342,0.518858,0.896371,0.344748,0.147251,0.034418,0.184698,0.466664,3
998,0.041546,0.117352,0.844125,0.411495,0.901451,0.242628,0.019214,0.00049,0.021158,0.277624,3
2150,0.039921,0.111735,0.851854,0.288147,0.960034,0.145021,0.015423,0.000237,0.014416,0.290468,3
1479,0.031076,0.088225,0.882695,0.624257,0.853133,0.460802,0.153229,0.027202,0.164087,0.620738,5
260,0.16758,0.399152,0.489321,0.250862,0.718058,0.120223,0.002762,9e-06,0.002231,0.045071,1
660,0.031687,0.089267,0.881481,0.580179,0.828853,0.410362,0.114299,0.024557,0.155855,0.453534,1
1326,0.01274,0.036848,0.950828,0.718601,0.827722,0.577633,0.077882,0.01402,0.117517,0.344762,3
1604,0.039924,0.111765,0.851802,0.481681,0.840132,0.307607,0.083911,0.011574,0.10668,0.422129,3
320,0.041769,0.116047,0.846363,0.34791,0.927196,0.189708,0.152938,0.021618,0.146167,0.583499,3
1387,0.115415,0.250859,0.684926,0.331997,0.774417,0.177308,0.004422,3.1e-05,0.004611,0.092479,1
1003,0.167138,0.306802,0.634264,0.221457,0.865645,0.101184,0.016541,0.000226,0.014057,0.284152,1
2032,0.070689,0.185103,0.757957,0.379672,0.865485,0.215634,0.010505,0.000113,0.009668,0.194839,4
851,0.417786,0.5643,0.39342,0.169605,0.665569,0.071392,0.230139,0.025071,0.157489,0.740891,3
922,0.107839,0.225475,0.720841,0.324388,0.855951,0.171595,0.068644,0.00522,0.071316,0.419132,1
343,0.110706,0.246826,0.689199,0.329076,0.831192,0.17525,0.030089,0.000963,0.030071,0.277597,1
631,0.045188,0.126782,0.831825,0.577073,0.747682,0.407063,0.024305,0.0008,0.027311,0.253169,4
411,0.047285,0.133186,0.823192,0.520909,0.724177,0.347075,0.012518,0.000274,0.015599,0.19986,3
1859,0.026164,0.074604,0.90072,0.432465,0.917185,0.261275,0.17589,0.020964,0.143924,0.559043,2
1820,0.200657,0.368486,0.559135,0.167342,0.899002,0.070313,0.105967,0.006031,0.076731,0.613074,4
931,0.03306,0.090817,0.880048,0.392933,0.925853,0.226544,0.097937,0.011886,0.108125,0.442326,4
1702,0.048965,0.121458,0.842891,0.462329,0.899286,0.289068,0.050882,0.004122,0.063259,0.326759,1
744,0.108053,0.269686,0.651043,0.223121,0.876214,0.1023,0.011991,0.000113,0.009682,0.19607,3
2036,0.054703,0.150032,0.801895,0.369317,0.907254,0.206866,0.023736,0.000801,0.027329,0.323227,3
899,0.441608,0.534399,0.446521,0.089433,0.880951,0.032494,0.144797,0.006073,0.077001,0.789675,5
1807,0.029145,0.082936,0.889676,0.414576,0.913895,0.245362,0.028373,0.000898,0.028993,0.38219,3
701,0.207985,0.367041,0.566235,0.297866,0.649862,0.15218,0.032222,0.000972,0.030216,0.305094,4
2121,0.12656,0.286604,0.637869,0.346229,0.726999,0.18854,0.030881,0.001078,0.031873,0.312116,1
476,0.072333,0.187063,0.755991,0.299191,0.886008,0.152986,0.008223,8.2e-05,0.008118,0.163212,1
751,0.042332,0.119418,0.841421,0.500091,0.789448,0.325901,0.013557,0.00034,0.017481,0.266569,3
1732,0.136346,0.293875,0.633242,0.334599,0.769323,0.179505,0.004862,4.1e-05,0.005441,0.108969,4
1748,0.147996,0.34766,0.556647,0.168875,0.86877,0.071022,0.007394,2.8e-05,0.004395,0.090448,3
544,0.046842,0.131811,0.82505,0.370025,0.93987,0.207456,0.01493,0.000235,0.014362,0.289125,3
243,0.321705,0.558856,0.34565,0.220434,0.575176,0.100682,0.038643,0.000982,0.030363,0.412298,5
841,0.016216,0.046554,0.937966,0.505365,0.933322,0.331004,0.125569,0.024195,0.154696,0.403455,1
2142,0.124652,0.298642,0.617189,0.293719,0.757804,0.149114,0.029958,0.000832,0.027879,0.361357,2
2284,0.09074,0.155869,0.816355,0.446803,0.830602,0.274442,0.019262,0.0007,0.025481,0.308726,3
1950,0.183195,0.320518,0.62283,0.296002,0.804656,0.150676,0.081346,0.005791,0.075166,0.496554,1
1717,0.033108,0.090778,0.880076,0.463685,0.878717,0.290238,0.078196,0.007402,0.085112,0.419649,1
408,0.069314,0.185301,0.756616,0.383734,0.818238,0.219063,0.006338,4.9e-05,0.00606,0.121914,1
156,0.117172,0.254892,0.681053,0.211893,0.906763,0.09538,0.032132,0.000661,0.024744,0.399763,3
2022,0.025185,0.071851,0.904374,0.302264,0.972046,0.155076,0.041745,0.001251,0.034407,0.463814,2
295,0.019099,0.054767,0.927038,0.934232,0.662786,0.891387,0.083635,0.018355,0.134608,0.387634,1
448,0.178098,0.285282,0.672772,0.347342,0.707721,0.189415,0.05893,0.003756,0.060341,0.357941,1
644,0.034941,0.098516,0.869192,0.384063,0.923214,0.219135,0.027797,0.00078,0.026959,0.269868,4
672,0.185003,0.333611,0.601929,0.23781,0.877813,0.111351,0.04493,0.001421,0.036735,0.409903,4
1575,0.046636,0.127028,0.83251,0.31956,0.939511,0.167851,0.011098,0.000115,0.00976,0.197007,6
1508,0.081339,0.172557,0.785095,0.312451,0.909015,0.162598,0.135332,0.018929,0.136711,0.55053,1
596,0.152411,0.365841,0.531049,0.320801,0.831885,0.169332,0.00292,1.2e-05,0.002602,0.052371,5
554,0.010762,0.0312,0.958347,0.604072,0.944508,0.43727,0.056515,0.0043,0.064631,0.354922,4
1392,0.270773,0.480342,0.432972,0.165428,0.755562,0.069204,0.060633,0.00177,0.04111,0.486081,1
34,0.036115,0.102497,0.863728,0.262936,0.974693,0.127659,0.067165,0.003467,0.057931,0.463208,4
179,0.0088,0.025344,0.966207,0.615813,0.982621,0.450816,0.006136,7.9e-05,0.007915,0.158134,5
601,0.02786,0.079353,0.894424,0.501215,0.894308,0.326855,0.414732,0.256152,0.505616,0.608728,3
397,0.039849,0.101967,0.867309,0.366497,0.957262,0.204547,0.01295,0.000156,0.011515,0.232364,2
1726,0.311963,0.471644,0.472205,0.139377,0.80882,0.055699,0.031862,0.00044,0.020014,0.350507,3
1198,0.182694,0.379469,0.530498,0.187161,0.835854,0.081164,0.008518,5.2e-05,0.006284,0.12772,1
384,0.026444,0.071122,0.90641,0.399789,0.93606,0.232387,0.174015,0.042516,0.205391,0.479727,3
1741,0.072245,0.193,0.746562,0.442227,0.750716,0.270363,0.01401,0.000344,0.017583,0.184329,5
710,0.086926,0.231164,0.696709,0.281137,0.857404,0.140271,0.043617,0.00143,0.036854,0.40024,1
802,0.025933,0.073913,0.901649,0.575952,0.896941,0.405692,0.065114,0.008056,0.088836,0.337534,5
5,0.344034,0.560967,0.358833,0.137335,0.690882,0.054793,0.011667,7.7e-05,0.007824,0.159873,4
2057,0.099049,0.220366,0.722097,0.34451,0.820234,0.187107,0.044062,0.001867,0.042255,0.411028,3
839,0.026281,0.074875,0.900376,0.482525,0.903843,0.308377,0.17354,0.037674,0.193282,0.542315,3
730,0.01749,0.048119,0.936423,0.992366,0.877164,0.987082,0.012545,0.000854,0.028258,0.088596,5
1354,0.030902,0.084843,0.887935,0.350077,0.947015,0.191372,0.329459,0.113194,0.335772,0.686462,3
331,0.044052,0.122084,0.838453,0.57157,0.829275,0.400897,0.007318,0.000162,0.011765,0.234464,4
1941,0.019429,0.055679,0.925832,0.515524,0.933785,0.341312,0.110532,0.014739,0.120517,0.375559,5
1500,0.034822,0.098901,0.86849,0.574796,0.757132,0.404418,0.374404,0.141618,0.375691,0.589892,3
358,0.014148,0.040625,0.945865,0.469673,0.942617,0.295925,0.039554,0.001495,0.037707,0.314503,3
62,0.053889,0.149998,0.801342,0.392693,0.864639,0.226467,0.057489,0.004191,0.063795,0.374161,3
901,0.01079,0.03143,0.958001,0.603796,0.894556,0.436964,0.38321,0.218766,0.467186,0.575615,3
298,0.286658,0.460989,0.472258,0.201448,0.733507,0.089372,0.021111,0.000321,0.016959,0.259985,1
139,0.021606,0.061816,0.917684,0.792789,0.525524,0.678258,0.213749,0.076323,0.275534,0.378466,5
1312,0.472697,0.662694,0.279465,0.181641,0.331055,0.078158,0.009223,5.8e-05,0.006681,0.135917,3
797,0.04254,0.113918,0.850247,0.402097,0.939767,0.234403,0.022249,0.000705,0.025591,0.281551,1
622,0.044335,0.118826,0.843829,0.441618,0.870672,0.269702,0.032132,0.0016,0.03904,0.331516,4
813,0.342025,0.45031,0.513997,0.116016,0.886686,0.044342,0.004961,1.6e-05,0.003092,0.063392,1
2286,0.065561,0.167237,0.782567,0.674999,0.692215,0.522259,0.01847,0.000708,0.025645,0.244282,3
1394,0.34378,0.476655,0.479833,0.151834,0.808253,0.061957,0.004357,1.4e-05,0.002902,0.059233,2
1602,0.066879,0.181352,0.76109,0.26151,0.918569,0.126807,0.066916,0.002636,0.050391,0.481761,3
1099,0.033262,0.088945,0.883151,0.510904,0.894679,0.336686,0.085925,0.011648,0.107027,0.362899,5
1812,0.193356,0.358649,0.569246,0.186561,0.858525,0.080734,0.00602,2.9e-05,0.004482,0.091017,1
96,0.03153,0.087956,0.883461,0.244039,0.984369,0.115262,0.044983,0.001464,0.037306,0.537407,1
2044,0.038455,0.102184,0.865962,0.311587,0.951723,0.161957,0.07896,0.005808,0.075282,0.450347,3
814,0.060783,0.136066,0.828553,0.411185,0.875446,0.242415,0.163679,0.034805,0.185738,0.530279,1
1659,0.188759,0.391334,0.516773,0.204277,0.797582,0.091172,0.003655,1.5e-05,0.00297,0.060025,4
1527,0.051071,0.128122,0.834054,0.454446,0.915781,0.281618,0.002457,2.1e-05,0.003668,0.072964,4
288,0.065239,0.178999,0.763627,0.458665,0.742165,0.285885,0.004488,3.7e-05,0.005124,0.102555,4
1123,0.129618,0.289885,0.63348,0.276043,0.849662,0.136642,0.020902,0.000443,0.020072,0.286242,1
